image,question,refs,base,fusion,win
VizWiz_val_00003919.jpg,Is it a box?,"['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'this picture blurry', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'no']",yes,unanswerable,fusion wins
VizWiz_val_00003922.jpg,This is a blank screen. What color is it? Is there any text there?,"['green file missing', 'unanswerable', 'black says file missing', 'green yes', 'black yes', 'black file missing', 'file missing', 'green yes', 'green no', 'black file missing']",unanswerable,black,base wins
VizWiz_val_00003927.jpg,What does this display say?,"['8888', 'unanswerable', 'nothing', '8888', 'unanswerable', 'unanswerable', '8888', '888', 'nothing', 'blank']",unanswerable,0,base wins
VizWiz_val_00003933.jpg,What is this?,"['unanswerable', 'microwave dinner', 'frozen food', 'chimichuri', 'food', 'food', 'unanswerable', 'microwave chicken dinner', 'package chimichurri rice vegetables', 'unanswerable']",food,chicken,base wins
VizWiz_val_00003938.jpg,What color is that please?,"['unanswerable', 'maroon', 'brown', 'red', 'red', 'unanswerable', 'unanswerable', 'brown', 'orange', 'brown']",brown,red,base wins
VizWiz_val_00003939.jpg,What is that?,"['bedroom', 'window', 'window curtains', 'window', 'window', 'window', 'window', 'curtain', 'this screen', 'window']",chair,window,fusion wins
VizWiz_val_00003952.jpg,What's this?,"['unanswerable', 'blanket', 'bed', 'bedroom', 'fleece blanket', 'unanswerable', 'bedroom', 'blanket on bed', 'bedding', 'looks like bed']",table,bed,fusion wins
VizWiz_val_00003956.jpg,"What flavor of, what flavor of Doritos are these?","['chili heat', 'unanswerable', 'unanswerable', 'sweet chili heat', 'chili', 'sweet chili heat', 'chili', 'sweet chili heat', 'chili head', 'unanswerable']",unanswerable,cheetos,base wins
VizWiz_val_00003960.jpg,What is this?,"['dialek', 'unanswerable', 'unanswerable', 'push pin', 'unanswerable', 'picture thumb tac', 'unanswerable', 'robot', 'unanswerable', 'unanswerable']",unanswerable,building,base wins
VizWiz_val_00003962.jpg,What is on this computer screen?,"['nothing', 'nothing', 'nothing', 'nothing', 'unanswerable', 'blank', 'fingerprints', 'smudges', 'lamp reflection', 'nothing']",laptop,unanswerable,fusion wins
VizWiz_val_00003967.jpg,What kind of chips are these?,"['lays classic', 'classic lays', 'classic', 'classic', 'lays classic', 'classic lays', 'lays', 'lays classic potato chips', 'lays', 'potatoe chips']",salt vinegar,lays,fusion wins
VizWiz_val_00003969.jpg,What book is this?,"['unanswerable', 'unanswerable', 'insufficient image quality', 'american pageants', 'history textbook', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']",unanswerable,history,base wins
VizWiz_val_00003972.jpg,What page is this.  And can you tell me if it's upside down or right side up.,"['330 upside down', 'page #330 upside down', 'page 300 upside down', '330 upside down', '330 upside down', 'upside down', 'upside down page 330', '330 upside down', '330 upside down', '330 upside down']",unanswerable,330 upside down,fusion wins
VizWiz_val_00003975.jpg,What's the crock pot setting?,"['cup', 'high', 'high', 'high', 'high', 'high', 'low', 'high', 'high', 'high']",unanswerable,low,fusion wins
VizWiz_val_00003981.jpg,What is this?,"['counter', 'water bottle', 'plastic bottle', 'water', 'mug', 'unanswerable', 'water bottle', 'water bottles', 'plastic bottles', 'water coffee cup static gaurd']",cup,water bottle,fusion wins
VizWiz_val_00003985.jpg,What is this a box of?,"['shredded wheat', 'cereal', 'shredded wheat', 'bite size shredded wheat', 'wheat cereal', 'shredded wheat', 'shredded wheat', 'shredded bite size wheat cereal', 'shredded bite size wheaties', 'cereal']",cereal,muffin mix,base wins
VizWiz_val_00003987.jpg,What does this box say on top?,"['mary kay', 'mary kay', 'mary kay', 'unanswerable', 'mary kay', 'mary kay', 'mary kay', 'mary kay', 'mary kay', 'unanswerable']",unanswerable,perfume,base wins
VizWiz_val_00003988.jpg,"The title of this book please, thank you.","['daily bread', 'daily break words for life', 'daily bread', 'daily bread', 'daily breath', 'unanswerable', 'daily break', 'daily bread words for life', 'unanswerable', 'daily bread']",unanswerable,treadmill,base wins
VizWiz_val_00003995.jpg,What are the instructions for the lasagna?,"['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'picture too close', 'unanswerable', 'unanswerable', 'unanswerable', 'cook']",unanswerable,conventional oven,base wins
VizWiz_val_00004004.jpg,What color is this rug?,"['pinks greys', 'brown green red', 'pink black grey', 'greys pinks', 'pink red blue purple grey maroon navy brown', 'mauves blues', 'multi', 'grey blue pinks purples', 'multi colored', 'multicolored pink redblackgray']",brown,multi,fusion wins
VizWiz_val_00004005.jpg,Is this black or blue? ,"['unanswerable', 'black', 'black', 'black', 'black', 'black', 'black', 'grey', 'black grey', 'black']",grey,black,fusion wins
VizWiz_val_00004008.jpg,What is this?,"['soup', 'unanswerable', 'soup', 'soup', 'beef stew', 'hormel beef stew', 'unanswerable', 'beef stew', 'hormel', 'dirty moore stew']",soup,unanswerable,base wins
VizWiz_val_00004009.jpg,What is in this bedroom?,"['unanswerable', 'this facebook page', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']",yes,unanswerable,fusion wins
VizWiz_val_00004016.jpg,What product is this?,"['rotini', 'garden rotini', 'rotini pasta', 'rotini', 'pasta', 'garden rotini', 'garden rotini noodles', 'rotini', 'garden rotini', 'rotini']",unanswerable,garden rotini,fusion wins
VizWiz_val_00004018.jpg,What is this?,"['this food item', 'ravioli', 'ravioli', 'ravioli', 'ravioli', 'chef boyardee mini raviolis', 'canned mini ravioli', 'ravioli', 'chef boya mini ravioli', 'mini ravioli']",soup,ravioli,fusion wins
VizWiz_val_00004020.jpg,What kind of coffee is this?,"['rainforest espresso', 'espresso', 'espresso', 'unanswerable', 'espresso', 'rainforest espresso', 'espresso', 'rainforest espresso', 'timothy', 'espresso']",french vanilla,espresso,fusion wins
VizWiz_val_00004026.jpg,What is this?,"['shampoo', 'baby shampoo', 'shampoo', 'baby shampoo', 'baby shampoo', 'shampoo bottle', 'shampoo', 'baby shampoo', 'baby shampoo', 'baby shampoo']",lotion,baby shampoo,fusion wins
VizWiz_val_00004030.jpg,Can you see what is in this can?,"['yes', 'diced tomatoes green chilies', 'tomatos green chilies', 'yes', 'diced tomatoes green chilies', 'tomatoes', 'diced tomatoes', 'diced tomatoes green chilies', 'diced tomatoes green chili', 'diced tomatoes green chilies']",green beans,diced tomatoes,fusion wins
VizWiz_val_00004032.jpg,What flavor is this energy bar?,"['strawberry', 'berry almond crunch', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'apple crunch', 'unanswerable', 'unanswerable', 'berry almond crunch']",unanswerable,peanut butter crunch,base wins
VizWiz_val_00004040.jpg,Name of this?,"['where red fern grows', 'where red fern grows', 'where red fern grows', 'where red fern grows', 'where red fern grow', 'where red fern grows', 'where red fern grows', 'where wild fern grows', 'where red fern grows', 'where red fern grows']",unanswerable,where red fern grows,fusion wins
VizWiz_val_00004077.jpg,What is that?,"['clock', 'clock', 'clock', 'wall clock', 'clock', 'clock', 'clock', 'clock', 'clock', 'clock']",watch,clock,fusion wins
VizWiz_val_00004096.jpg,Tell me what the Ipad screen says.  Thank you very much.,"['apple', 'has apple logo loading bar', 'unanswerable', 'unanswerable', 'nothing', 'nothing', 'nothing', 'nothing', 'apple logo', 'blank']",yes,unanswerable,fusion wins
VizWiz_val_00004100.jpg,This is a skillet meal.  What type of skillet meal is this?,"['basil parmesan chicken', 'basil parmesan chicken', 'basil parmesan chicken', 'chicken', 'basil parmesan chicken', 'basil parmesan chicken by macaroni grill', 'basil parmesan chicken', 'romanos macaroni grill basil parmesan chicken', 'basil parmesan chicken', 'yes chicken']",chicken,unanswerable,base wins
VizWiz_val_00004101.jpg,What's the color?,"['red white', 'unanswerable', 'white', 'white', 'unanswerable', 'red white', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']",red,unanswerable,fusion wins
VizWiz_val_00004105.jpg,what is this and how many things are in each shelf?,"['videos games about 20 on each shelf', 'games 23 on top shelf 19 on bottom', 'psi games 22 19', 'playstation 2 games', 'video games 2219', 'shelf 42 items', 'playstation games rack 23 items on top 19 on bottom', 'game disc shelf 16 per shelf', 'psi games top shelf:22 bottom shelf:18', 'games']",unanswerable,games,fusion wins
VizWiz_val_00004111.jpg,What is this?,"['towels', 'wash cloth towel', 'towel', 'green blanket', 'hand towel', 'towels', 'towels', 'towel', 'washcloth', 'towel']",shirt,towel,fusion wins
VizWiz_val_00004115.jpg,Has she finished her drink?,"['yes', 'yes', 'yes', 'yes', 'no', 'no', 'yes', 'yes', 'no', 'yes']",unanswerable,no,fusion wins
VizWiz_val_00004124.jpg,What is this?,"['ginger ale', 'ginger ale', 'soda', 'ginger ale', 'ginger ale', 'schweppes ginger ale', 'ginger ale drink', 'schweppes ginger ale', 'ginger ale', 'schweppes ginger ale']",soda,ginger ale,fusion wins
VizWiz_val_00004138.jpg,What is in this box?,"['baked chicken mushroom sauce', 'baked chicken mushroom sauce', 'baked chicken mushroom sauce', 'baked chicken mushroom sauce', 'baked chicken mushroom sauce', 'chicken', 'baked chicken mushroom sauce', 'baked chicken', 'baked chicken', 'baked chicken']",chicken,baked chicken mushroom sauce,fusion wins
VizWiz_val_00004142.jpg,What is it?,"['internet modem', 'modem', 'hard drive', 'portable harddrive', 'external hard drive', 'unanswerable', 'hard drive', 'black box', 'modem', 'charger']",computer,unanswerable,fusion wins
VizWiz_val_00004143.jpg,What does this pregnancy test show?,"['1 line', 'negative', 'negative', '1 line but dye spread try another', 'unanswerable', '1 stripe', 'no image', 'red line', 'unanswerable', 'blue mark red mark']",1 line,negative,fusion wins
VizWiz_val_00004146.jpg,Tell me what color this yarn is please.,"['teal', 'aqua', 'teal', 'blue', 'blue', 'blue', 'blue', 'teal', 'royal blue', 'teal']",unanswerable,blue,fusion wins
VizWiz_val_00004148.jpg,Which flavor was this?,"['braised beef portobello', 'braised beef portobello tortellini', 'beef portobello', 'braised beef portobello tortellini', 'braised beef portobello tortellini', 'braised beef portobello tortellini', 'braised beef portobello tortellini', 'braised beef portobello tortellini', 'beef', 'beef']",unanswerable,beef,fusion wins
VizWiz_val_00004159.jpg,Color are the walls?,"['light green', 'green', 'green', 'lime green', 'sage green', 'white', 'robins egg blue', 'pea green', 'blue', 'green']",brown,white,fusion wins
VizWiz_val_00004173.jpg,Do these socks match?,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",yes,no,fusion wins
VizWiz_val_00004177.jpg,What is in this box?,"['chips', 'cheez chips', 'crackers', 'white cheddar cheez itz', 'crakers', 'white cheddar cheeze', 'cheez', 'cheese snack', 'cheez', 'white cheddar cheez']",macaroni cheese,cheez,fusion wins
VizWiz_val_00004188.jpg,What is this?,"['3 musketeers', 'candy bar', 'cereal', 'candybar', 'candy', 'cereal', '3 musketeers candy bar', '3 musketeers', 'food on table candy bar', 'bowl cereal']",cereal,unanswerable,base wins
VizWiz_val_00004190.jpg,What is this?,"['tomato soup', 'tomato soup', 'tomato soup', 'tomato soup', 'tomato soup', 'tomato soup', 'tomato soup', 'tomato soup', 'tomato soup', 'this tomato soup']",soup,tomato soup,fusion wins
VizWiz_val_00004193.jpg,what is this?,"['popcorn', 'popcorn', 'popcorn', 'popcorn', 'popcorn', 'popcorn', 'popcorn', 'popcorn', 'popcorn', 'popcorn']",food,popcorn,fusion wins
VizWiz_val_00004215.jpg,What is this?,"['i do no', 'wristband', 'knitting', 'sock', 'unanswerable', 'unanswerable', 'sock', 'sock', 'sock', 'sock']",unanswerable,sock,fusion wins
VizWiz_val_00004218.jpg,what color is my computer?,"['grey', 'unanswerable', 'unanswerable', 'dark grey', 'black', 'grey', 'black', 'black', 'black', 'black']",grey,black,fusion wins
VizWiz_val_00004224.jpg,Which one is apple cider?,"['1 in picture', 'hot', 'top', 'closest package', 'all', 'top', 'left', 'left', 'top', 'unanswerable']",unanswerable,left,fusion wins
VizWiz_val_00004227.jpg,Can you please tell me what canned food item this is?,"['unanswerable', 'potatoes', 'potatoes', 'whole potatos', 'whole potatoes', 'white potatoes', 'unanswerable', 'yes', 'whole potatoes', 'whole potatoes']",unanswerable,corn,base wins
VizWiz_val_00004230.jpg,Tell me what this is.,"['pork chops', 'meat', 'some kind red meat', 'pack meat', 'pork', 'pork chop', 'unanswerable', 'meat', 'fg', 'pork loin']",chicken,meat,fusion wins
VizWiz_val_00004241.jpg,This is product.,"['yes', 'tomato soup', 'tomato soup', 'soup', 'canned soup', 'tomato soup', 'tomato soup', 'tomato soup', 'soup', 'select harvest tomato soup']",unanswerable,yes,fusion wins
VizWiz_val_00004248.jpg,I need to know what can this is so what is in this can?,"['peanut butter', 'peanut butter', 'peanut butter', 'peanut butter', 'peanut butter', 'peanut butter', 'peanut butter', 'peanut butter', 'unanswerable', 'peanut butter']",peanut butter,unanswerable,base wins
VizWiz_val_00004250.jpg,Can you please describe the cards and its orientation thank you,"['unanswerable', 'unanswerable', 'tarot moon sideways', 'unanswerable', 'moon left side on bottom', 'tarot', 'moon sideways', 'astrology moon', 'facing left', 'role playing game card moon']",unanswerable,queen,base wins
VizWiz_val_00004256.jpg,What is this item?,"['sunflower seeds', 'sunflower seeds', 'sunflower seeds', 'sunflower seed', 'label', 'sunflower seeds', 'sunflower seeds', 'sunflower seeds', 'sunflower seeds', 'sunflower seeds r ns']",cereal,sunflower seeds,fusion wins
VizWiz_val_00004268.jpg,Id like to know whats contained in this can,"['baked beans', 'baked beans', 'beans', 'baked beans in tomato sauce', 'farmgirl baked beans', 'baked beans', 'baked beans', 'beans', 'baked beans', 'beans']",green beans,baked beans,fusion wins
VizWiz_val_00004270.jpg,What kind of pop is in this can?,"['tea', 'nestea', 'nestea lemon', 'iced tea', 'nestea', 'nestea', 'nestea', 'iced tea', 'nestle ice tea', 'nestle']",coca cola,nestea,fusion wins
VizWiz_val_00004272.jpg,Could you tell me what kind of pudding this is please? Thank you.,"['vanilla', 'vanilla', 'vanilla', 'vanilla', 'vanilla', 'vanilla pudding', 'vanilla', 'vanilla', 'vanilla', 'vanilla']",unanswerable,vanilla,fusion wins
VizWiz_val_00004279.jpg,Is the light on?,"['no', 'off', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no']",yes,no,fusion wins
VizWiz_val_00004283.jpg,What color is this shirt?,"['black', 'black gold lettering', 'black', 'black', 'black gold writing', 'blue', 'black yellow writing', 'grey', 'black', 'black']",grey,black,fusion wins
VizWiz_val_00004292.jpg,Do these socks match?,"['yes', 'sheets', 'no', 'unanswerable', 'no', 'unanswerable', 'unanswerable', 'yes', 'unanswerable', 'yes']",yes,no,base wins
VizWiz_val_00004293.jpg,Identify this package.,"['chocolate bar', 'unanswerable', 'unanswerable', 'unanswerable', 'chocolate bar', 'type healthy chocolate', 'crispy chocolate bar', 'candy', 'unanswerable', 'unanswerable']",unanswerable,chocolate,base wins
VizWiz_val_00004304.jpg,What is this?,"['shortbread girl scout cookies', 'trefoils girlscout cookies', 'girl scout cookies', 'advertisement', 'shortbread girl scout cookies', 'girl scout cookies', 'trefoils girl scout cookies', 'trefoils girl scout cookies', 'girl scout cookies', 'flyer']",unanswerable,girl scout cookies,fusion wins
VizWiz_val_00004305.jpg,Can you tell me what this box says?,"['yes', 'all in 1 kitchen miracle', 'ultimate kitchen miracle', 'ultimate kitchen miracle', 'food slicer', 'no', 'unanswerable', 'ultimate kitchen miracle', 'ultimate kitchen miracle all in 1', 'ultimate kitchen miracle']",unanswerable,food processor,base wins
VizWiz_val_00004308.jpg,and how big is it?,"['about 32 inches', '32 inch', 'unanswerable', 'around 4o inches', '24', 'unanswerable', 'not big', 'unanswerable', 'unanswerable', '27']",yes,unanswerable,fusion wins
